Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
Y,Y,N,Y,Y,N,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,4/15/2014 12:23
Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,Y,Y,Y,N,N,N,N,5/27/2015 16:24
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
Y,N,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,7/15/2016 10:55
N,N,N,N,N,-,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,4/22/2014 12:13
Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
N,N,N,N,N,-,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,5/18/2012 16:11
Y,N,N,N,Y,-,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,5/31/2016 11:35
Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,7/27/2016 10:59
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,4/13/2011 19:54
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
Y,N,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,4/26/2012 13:36
Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,3/19/2015 17:39
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
N,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,6/13/2013 0:34
N,N,N,N,N,-,Y,N,N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,6/13/2013 0:27
Y,N,N,N,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,3/31/2014 20:51
Y,N,N,N,N,Y,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,N,Y,N,N,N,N,4/22/2015 19:33
Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,3/27/2015 16:22
Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,3/27/2015 16:12
Y,N,N,N,N,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,Y,Y,Y,N,Y,N,N,Y,3/15/2014 8:39
Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,7/19/2016 11:42
Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,3/31/2014 17:29
Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,Y,N,N,Y,5/12/2014 14:50
Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,5/16/2012 17:53
N,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,6/4/2012 14:53
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
Y,N,N,N,N,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,4/1/2014 12:33
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,6/27/2016 16:06
Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,Y,N,3/13/2014 16:41
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,3/20/2015 12:13
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/26/2012 14:30
Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,N,5/13/2016 19:23
Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,6/27/2016 14:01
Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,6/27/2016 13:45
Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,6/27/2016 13:56
Y,Y,N,Y,Y,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/20/2014 17:42
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
Y,Y,Y,Y,Y,-,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,N,N,6/27/2016 21:43
Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,7/7/2016 23:49
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
N,Y,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/7/2014 11:37
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
Y,N,N,N,N,-,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,7/8/2016 14:59
N,Y,N,Y,N,-,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,8/31/2011 16:43
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
N,Y,N,Y,N,-,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,8/31/2011 17:18
N,Y,N,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,Y,Y,N,N,Y,N,N,N,3/13/2014 15:42
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
N,N,Y,Y,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,4/2/2014 22:56
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
N,Y,N,Y,N,-,Y,Y,N,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,5/3/2011 9:47
Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,3/31/2014 21:57
Y,Y,N,Y,Y,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,7/15/2016 19:18
Y,Y,Y,Y,Y,-,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,4/15/2014 10:13
Y,Y,Y,Y,Y,-,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,4/15/2014 10:18
Y,Y,Y,Y,Y,-,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,4/15/2014 9:59
Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,8/2/2016 12:34
Y,N,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,8/2/2016 12:41
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
Y,N,N,N,N,-,Y,N,Y,N,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,6/29/2016 16:33
Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,N,6/30/2016 13:16
Y,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,Y,N,5/23/2014 11:52
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
Y,N,N,N,Y,-,N,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,8/19/2014 0:03
Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,N,7/27/2015 13:17
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May 11 2010  3:37PM
N,Y,N,Y,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,N,4/3/2014 10:26
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apr  7 2010  1:34PM
Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/24/2013 14:06
Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Y,N,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,N,6/28/2016 12:37
Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,6/28/2013 23:20
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,3/13/2014 14:09
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,N,Y,N,N,7/14/2016 15:04
Y,N,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,Y,N,Y,7/9/2015 18:45
Y,N,Y,Y,Y,-,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,4/7/2014 8:06
N,Y,Y,Y,Y,-,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,5/16/2012 23:17
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,N,Y,1/4/2015 10:27
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
Y,N,N,N,N,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,7/14/2015 12:22
N,N,N,N,N,-,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,4/26/2012 13:32
Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,7/14/2016 21:42
Y,N,N,N,N,-,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,5/7/2012 11:45
Y,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,6/28/2016 9:27
N,Y,N,Y,N,N,Y,N,N,N,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/27/2012 18:01
N,Y,Y,Y,N,N,N,N,N,Y,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,3/24/2014 9:21
Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,3/23/2015 17:35
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
Y,N,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,7/15/2016 9:32
N,N,N,N,N,-,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,5/20/2014 21:27
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
Y,N,N,N,N,N,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,3/31/2015 14:12
N,N,N,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,3/19/2014 17:23
N,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,8/12/2014 13:53
Y,Y,Y,N,Y,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,4/22/2014 20:26
Y,N,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,5/12/2014 14:22
N,N,N,Y,N,N,N,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,3/13/2014 15:04
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
Y,Y,Y,N,Y,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,7/15/2016 12:07
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
Y,N,N,N,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,N,Y,N,Y,6/27/2016 20:46
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/15/2011 16:04
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,7/14/2016 16:53
N,Y,N,Y,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/28/2013 8:17
N,Y,Y,Y,Y,-,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,4/1/2014 11:57
Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,7/7/2016 20:47
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
Y,N,N,N,Y,-,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,N,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,7/24/2015 23:09
N,Y,N,Y,N,-,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,1/19/2012 11:18
N,Y,Y,Y,N,N,Y,Y,N,N,N,Y,N,Y,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,1/19/2012 11:18
Y,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,7/13/2016 19:45
N,N,N,N,Y,-,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,Y,3/31/2014 18:11
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May 23 2010 11:47PM
Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,3/30/2015 8:00
N,N,N,N,N,Y,Y,N,Y,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,4/4/2014 14:16
Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,7/5/2016 20:53
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
Y,N,N,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,Y,7/6/2016 21:45
N,N,N,N,N,-,Y,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7/1/2013 16:39
Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Y,N,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,5/22/2012 22:56
N,N,N,N,N,-,Y,N,Y,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,4/26/2012 16:22
N,N,N,N,N,-,Y,N,Y,N,N,N,N,Y,N,Y,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,4/26/2012 16:22
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,5/4/2012 0:11
Y,Y,N,Y,Y,-,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,3/24/2015 15:31
Y,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/27/2013 9:42
N,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,4/29/2011 10:36
Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,7/7/2016 15:35
Y,N,N,N,Y,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,2/23/2016 19:21
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/1/2012 10:35
Y,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7/1/2016 10:38
Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,3/14/2014 22:42
Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,6/24/2013 22:30
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
Y,Y,Y,Y,N,-,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,4/22/2014 14:42
Y,N,N,N,Y,N,N,N,Y,N,Y,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,3/30/2015 10:21
Y,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,8/14/2015 10:42
Y,N,N,N,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,3/30/2015 9:55
Y,N,N,Y,N,-,Y,N,N,N,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/6/2016 13:23
N,N,N,Y,N,-,Y,N,N,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/11/2013 19:12
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
Y,N,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,3/14/2014 11:26
Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,Y,N,7/6/2015 15:14
Y,Y,Y,Y,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,3/31/2015 15:26
Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/23/2013 14:42
N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
Y,N,N,N,Y,-,Y,N,N,N,Y,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,4/21/2015 14:39
Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,Y,Y,N,N,N,N,N,N,6/27/2016 13:23
